Pat,11/26/08,3:30pm,"Hey, Wallander, I was out sick yesterday and home most of today. I had a few bad episodes. If you find a new site where you live, don't forget us. Don't forget me. I have several Kahlil Gibran books, I love his writings. There are many writers that I love to read though. That saying is really good you typed in. It means there is more than one truth about something(even though I at times have argued the point in the other direction). What you said about your donations was sweet. I found something you can check out about the Ages that can explain better than I could get it out. I found: constellations, precessions, sidereal zodiac, tropical zodiac. About the ""birth envy"", I swear if you had to push a baby out just one time, you wouldn't envy it anymore. A woman remembers, but don't quite remember the pain. But then before me and my ex divorced, I always wanted ten kids and live in a huge, old two-story house. Here is something I found in one of my older astrology books. I think you said you were a Cancer,(one of my brothers is also a Cancer), if so, here is something for you. ""It is the nature of Cancer to give birth--in every sense of the word. The most enlightened Cancer makes life a continuous series of births. It gives birth to its visions. It gives birth to its creativity. It gives birth to its dreams and experiences them coming alive."" Something else it said about a Cancer man,""He is an enigma who often gets in his own way."" I think you have said that about yourself a few times. Look at your life--As one door closes, another opens. That's how I have to do with this sickness. Let me tell you, I have to fight depression off with a ball bat. I want to laugh, be happy, enjoy as much of life as I can. There is so much more than the moody part of you, Wallander. I want you to be cheerful RIGHT NOW! I also know that you love women...you flirt. Ha!Ha!Ha! Now&Here, what you told Wallander was funny. He could either get slapped down or l***. That was naughty, I know, but I had to get it out. When I called you crazy, it wasn't an insult. I have weird endearing words to people that make me laugh. Happy Birthday, Milkshake. Have fun! My sister's 50th B-Day is today. Now my mom has all four kids in their 50s. Tom, I love your jokes. As usual, it got me to laughing. I love to laugh. To Mick...Hey, join the crowd. The more, the merrier! Can't wait to get internet back at home, I miss all of you. Especially now that I can't do much. I mostly rest as much as I can(doesn't really help). I won't be back until Monday. Happy Thanksgiving! Love ya."
Wallander,11/26/08,1:05pm,I feel like saying shyt in 50 different languages right now! I think i'll just stick to my fav.-the German version; SCHEIZE!!! Ok my work is done. Bye peeps. Thanks for the dance.
Wallander,11/25/08,8:40pm,Sorry your nick is not Here&Now...it's Now&Here! ;-D
Wallander,11/25/08,8:37pm,"Haha...that was very funny Here&Now..i appreciate the saying you came up with, but i wasn't trying to make any advances on anyone in here, let alone a sexual one. It's just that i could suddenly see that my words were starting to have ambiguous meanings, which was NOT at all what i'd been meaning to say. It is actually quite spooky sometimes when you suddenly read your own words with your own ""3rd eye"" p.o.v.[or your subconscience mind] and you start seeing yourself as a 'loose mouth', revealing TOO MUCH about yourself! Anyways i'm sounding a little too self-absorbed now(Is that a correct term btw?)... thanks for the humor mate. : )"
Now&Here,11/25/08,4:40pm,"Wallander next time just remember these few words, they might help: Make awkward sexual advances, not war. Pat I hope your crazy is a compliment. :-)"
Tom,11/25/08,3:07pm,My friend told me he got a new tatoo of a rabbit on his arm when I went to look at his arm ther was no tatoo there I said this to my friend who said oh dear it must be a hare
Wallander,11/25/08,12:11pm,"Boy today i'm REALLY screwing things up for myself!!! I dont know why my last comment came out like that Milky, but i wasn't angry with you! Btw i had not read your last comment when i was posting my last...comment! Anyways what difference does it make??! I screwed up BIG TIME...yes i love women...& i'm frightened by them at the same time...& the more i love them, the more frightened i am of them!!! Plz someone with a little psychology insight tell me what is wrong with me?? You know i've been told once that i may be suffering from a strange case of ""birth envy"" towards the female species for their god-given ability to 'create life', and yet at the same time i am drawn sexually to women just like any other man...my libido is INCREDIBLY strong, but my urge for self-control is EVEN MORE powerful....which often leaves me a nervous wreck! I am being pathetic right now, i know....but somewhere deep inside i feel i've just about had enough of regrets! Blah blah blah....anyways, Milkshake i'm sorry if i stepped over your toes in my last comment...i certainly didnt mean to! And Pat, i just hope you're doing fine! As for me, i think i'm gonna go stick my head in a bucket of cold water for now.... :p"
Wallander,11/25/08,11:44am,"I hope you guys know i wasn't saying anything in particular today...it's all a bunch of small-talk. And i ain't that ""shallow"" anyhow. And Milkshake, that quote, if anything, was posted for myself than anything else, because by nature i am a fanatic or over-obsessive...for better or worse! It's quite odd sometimes..i feel like i have to be my worst to be my best! I believe Kurt Cobain said something similar, which is NOT at all a good sign!(LOL) Pat i hope you're doing just fine, and i'm actually missing your laughs sweety! You know in my wildest dreams you are like....umm....better not say it anyways! Gosh, sometimes it's so hard for me to talk, you'd think my Mercury was going retrograde up in my as$!!! GRRRR..."
Milkshake,11/25/08,11:36am,"Wallander, I scrolled down and read the ""Bye Bye pluto party""! Hee Hee thats funny!! I wonder how my life will change?"
Milkshake,11/25/08,9:07am,"Wallander, I really like that quote. Pat, thanks for all your information about astrology. I agree. We are going backwards in time. I am going to celebrate on the 28th......Pluto FINALLY moving out of sign, Sagittarius."
Wallander,11/25/08,5:36am,"Quote of the day: ""Say not, В’I have found the truth,В’ but rather, В’I have found a truth.В’ "" -- Kahlil Gibran"
Wallander,11/25/08,2:50am,"Hi there Pat. Are you by any chance invited to Milkshake's ""Bye bye Pluto"" party? Not that it matters if you weren't...America is not exactly a 'liliput' country like overhere. You know the reason i'm not on one of these Esoteric sites in my own native tongue is because practically every single site i've seen is CRAP. If i find a nice one, i'll be very happy because then there is always a possibility to run into a futre good friend or perhaps even a love interest...or as in my case ""shallow love affair for the senses""! Anyways sorry for the rant...i'm just small-talking. I'd like to make a suggestion: How 'bout we all posted what we think would be a really good topic to talk about...i love these sorts of 'creative' competitions. ;-) Btw i agree Now&Here is a funny loonie. So is Michael. Lots of funny & crazy characters in here...we need more of them-please!"
Michael,11/24/08,6:18am,My real name is Mick [Micks no difference]
Pat,11/24/08,6:00am,"I got on here and reading Micheal's and Now and Here's and Milkshake's and Tom's comments and they are funny. Tom that joke is so funny. No, Wallander, you are not insane(a nut, maybe, like the rest of us). You are correct about the planets and the zodiac. That is totally different of what an Age is. I wish I could draw it out, it would be easier to see what I'm talking about. I'll figure something out. Now and Here, you're crazy. Be back later."
Now&Here,11/24/08,4:08am,"Nr. D!ck Head you're not by any chance married to a Ms. Pu.ssy Galore? We know she used to be one of James Bond's favourite girls but I'm asking because I recon she'd prefer a much more SERIOUS and committed relationship today, and may I say what a lovely match-up you two romantic souls would be making sir. ;-))"
Wallander,11/23/08,8:10pm,"Whenever i am donating money to an organization or just handing out some loose change to a homeless person on the street, it is done quite deliberately because i have this rather SELFISH motive...the BEST times to make a wish, is when you are TRULY 'humbling' yourself by giving money to charity. Almost like throwing a coin in a fountain, or a pond...only MUCH better & more effective! Some of my biggest wishes have been realized, whenever i've donated money to charity. So yes, there is a huge cynicism involved whenever i'm giving my money away. Is that a horrible thing?! Is that a devilish thing to do?? I don't know...all i know, is that it makes both sides satisfied in the end. **shrugs**"
Wallander,11/23/08,2:00pm,"Thanks for the explanation Pat & Bam Bam. So if i've understood it correctly from your run-down of what the ""Age of Aquarius"" is all about, it was pretty much an experimental theory that was thrown out there by a few Astrologists sometimes in the 60's, and it hasn't been confirmed nor denied, ever since. I mean, there seems to be a great deal of disagreement at least when it comes to when exactly the Aquarian Age began!? My own take in all of this, is a little different. I've been trying to look at the ""one year"" cycle of Pluto...which in Earth years is appr. 248 yrs.! And the one thing that makes the current Pluto cycle unique, is the intensified advancement of scientific inventions, innovations, news media(which started with newspapers), the sophistication of intelligence, industry, so on & so forth....& all of these things have been felt on a societal level....on an individual level, we humans have become more & more egotistical for better or worse, as a result of our constant thirst for personal freedom(which in itself is a very positive thing). So all in all i would assume we are in a Leo cycle...meaning Pluto COULD BE in a Leo cycle for the time being, until the next cycle begins sometimes at the beginning of 2070, and then from there we are headed for a Virgo cycle, which is a feminine sign, which means that the women are going to be the ""stronger sex"" in the society in the next couple of Centuries, and the society will be built more & more around feminine ideals & values, as opposed to now. This also means that prior to 1822(the time when the latest Pluto cycle began), we were in a feminine cycle as well-- a Cancerian cycle. Anyways i have a lot more to say in this regard, and i'm still looking deeper & deeper into this, to look for the fine points & the flaws in this home-made theory of mine. You may say that this is something that i'm just throwing out there, to see if it holds or not, so plz bear with me for now...i promise i'll be the 1st person to retract the theory, as soon as i've encountered major flaws within it. Mind you i'm still keeping the good cards in my hand right now, and i'll share them later on when the time is perfect for it...these things can be so tricky, because you can easily end up sounding like a total basket-case, if you try to explain them too nonchalantly or too quickly, due to the obscure nature of such 'knowledges'. This is something that has occupied my mind the last 4-5 yrs now, in my free time, and apart from perfecting the whole mind-buggling theory, i'm also basically trying to find a relevant & optimistic angle, to work it thru, so that it makes sense & it's easy to understand for others. There is a lot of History research involved as well. Anyways...there you are ppl: i'm officially insane!LOL (if i don't come back again in this poll, you'll know why...i'll be bathing in my own shame & self-regret why i even posted this comment!!!) LOL"
Tom,11/23/08,9:39am,I went to the doctor and told him Id lost my memory He asked me when did it happen I said when did what happen
Milkshake,11/22/08,7:43pm,I guess somebody on this poll needs some charity!
Michael,11/22/08,3:15pm,Thankyou Now and Here I just love my new name I cant wait till I get it
Now&Here,11/22/08,2:28pm,Congrats witti your new name Mr. D!ck Head.
Michael,11/22/08,1:28am,Id like to change my name via deedpoll my name is Michael Head Id like to change it to Richard or **** for short
Milkshake,11/21/08,7:51pm,Joe.......that's the most damn HILARIOUS statement on this poll. I am LMAO!
Pat,11/21/08,2:54pm,"Joe, if she got the inside...what did you get? The outside ? Or the dog house? I just asked because the way you put it down...I didn't mean to laugh, but it was still kinda funny. Sorry I laughed, if it wasn't meant to be funny. Bam Bam, I love how All of you are making me laugh. I needed it this week so bad. What you said about the itch...I'm still laughing!!! Wallander, we are in the end of the transition going backwards(for however many years it has been) from the Age of Pisces(Christianity and Jesus) to the Age of Aquarius(a higher spiritual level, mental level, DNA change, technical level, etc., even though there will be more destruction, because the earth is being slaughtered and the one world government will reign). An age is around 2,000 years old. After that it will be the Age of Capricorn and so on. Will explain more Monday. Blessed Be to all. (I don't have internet a home, I would never move.) I am thinking of getting it again. I miss all of you."
Bam Bam,11/21/08,11:49am,"I think the age of aquarius was simply a facination they had with astrology back in the 60's and 70's. The age of awareness and the newness or rather the catching on of astrology. The whole what's your sign and mystical hippie stuff. But then, I was barely an itch in my daddies pants back in 68. So, I'm only guessing based on what I witnessed back then."
Joe,11/21/08,9:51am,When my wife and I divorced we shared the house 50/50 she got the inside though
Pat,11/21/08,8:42am,"Wallander, I swear I am telling you the truth. This is so funny, because I told my doctor and my family and friends that I'm like an older car that needs a complete overhaul! Oh, man, you make me laugh so much! Love Ya. I'll explain a little about the Age of Aquarius when I finish my work."
Wallander,11/21/08,5:56am,"Just dropped in to say thanks for your previous comment Pat! You'll be just fine mon cher chГ©ri. It's just like a ""car maintenance"". You'll eventually find the right balance between optimal functionality & flexibility, yet with the LEAST over-burdening[Sorry, my English fails me once in a while....i'm not very familiar with the automobile jargon, but that's what i was going for]. Anyways i'll drop by again a little later on, because i wanted to mention something that i found interesting with regards to the whole 'Age of Aquarius' thing? Does anyone by any chance have any knowledge on how the astrologers have come up with the whole concept of 'Aquarian Age'?? And if you do, then could you perhaps explain it to me in a layman's term, so i can understand where they've been able to observe this phenomenon? Be back later..."
Pat,11/21/08,4:02am,"Ginny and Milkshake, there is nothing wrong with helping anyone you see. Honestly. I help some I see, but after being burned once, I never get burned twice(at least in this instance). Besides it isn't helping them, but then again that is probably the only thing they have to hold on to. So good for you both(I don't mean that in a sarcastic way, either)."
Milkshake,11/20/08,7:06pm,Everyone needs chump change every now & then.
Ginny,11/20/08,2:53pm,"Just wanted to add a comment about giving to the people on the corners or in the parking lots. I do it when I have the money because I do want to help people. I know how it feels to be in desperate need. If they are ""scamming"" me then the bad Kharma is on their side. My giving is genuine and if once in a while they are buying booze or don't really need it then it shouldn't concern me - I was trying to help."
Pat,11/20/08,11:13am,"Wallander, everything you said was so sweet. Let's runaway around the world,(half flirting, half truth), except I don't fly. You're right, I have to stay peaceful and calm. Where is Amanda anyway? I miss her and Bam Bam. What you said on your next comment really does make you stop and think. BUT, OH, PLEASE don't ever shut up!!! I agree, Wallander, what Joe said was sooo funny. Joe, I'm not laughing at the situation, I'm laughing, because I didn't catch it and now that you explained it, I still can't stop the giggle while typing this part in. Hey Milkshake. Wow, all of you are good for me. Ed, you haven't done anything to hurt me. Man, there's times when my family and I get upset with each other and have words. I just can't do that anymore(at all). Meditation is still good for me, but I have to do more. I don't know ALL yet, but I am exploring. I can't even watch really scary movies now, because of how it affects my heart. I can really get into movies. I laugh so much watching comedies and comedy romances. I cry if a character I like in some movie dies. I really, really cry when a kid or an animal supposedly dies. My family lets me know if a movie is not going to be good for me to watch. I love to watch Ghost Hunters, but that doesn't scare me, because that has always been normal in our family's lives. I tried to watch the new show--Estate of Panic, I couldn't finish, because it WAS making my heart flutter too much and all the other junk that wants to start happening. I can't do a lot of working with my dumb bells now, I was wondering why 3 or 4 steps up was making me very short winded. The stupid list goes on and on and that is irritating. Tigger, one of our cats' names is Tigger. And yes, tiger or tigress is cool, just because tigers (and all animals) really are cool. That is going to be one of my next tattoos. I am not letting my heart stop me from getting the rest of my tattoos to go with the others I already have(well...at least I hope, anyway.) One thing I do ask everybody on here is don't stop debating with me on different polls. If some on here don't want to discuss something with me, that's fine. BUT all of you that do have me hooked, please don't let go. If something is too much, I'll leave and come back in when it's not. I will still come in just to say, ""Hey, I'm still here"", so no one will think the worst has happened. I love everyone's prayers and good spells, I'll grab as much as everyone wants to send in here or on the wind. Who knows, we all might get to meet someday(and I mean while we are all still alive). I would absolutely love that. if...and I am only meaning a little if...something was to happen...which I am not going to let it...my sister(when I tell her and my family everything) would let all of you know. Oh man, that's sounds horrible. I love my ""ghost friends."""
Milkshake,11/20/08,9:32am,"Dear Poll Everyone needs a helping hand sometime in their life. Everyone needs a smile and everyone needs a laugh, but when things get out of hand.........they may need some help FAST."
Wallander,11/20/08,7:26am,That was really funny Joe! LMAO
Joe,11/20/08,6:28am,Pat my wife is called Charity I thought yous all wanted to give her money
Ed,11/20/08,5:25am,"Dear Pat you are in my prayers. Yes I know I am the man with an attitude, but I do genuinely (hope I spelled that right) care about people but find it hard to express it sometimes. You know men have to be macho. Pat take care of yourself. we all enjoy your comments on this web page. I apologize for any time that I upset you with my previous comments. Hang in there girl. You are a very special person. Hell now I am going to cry. Have a Wonderful Day! :)"
Pat,11/20/08,3:40am,"Joe, who are you talking about? The wife got everything? Does the asterisks(****)mean bit*h?What does that have to do with charity? Unless some charitable organization helped them out? Just curious. If you don't want to answer then just ignore my questions."
Joe,11/19/08,5:29pm,"Give nothing to Charity the **** got my house , my car and the children"
Wallander,11/19/08,3:49pm,"One last thought for now: Sadness & tears are good...infact they are HEALTHY! Fear on the other hand is bad & VERY unhealthy! So do NOT try to hold yourself back if you feel once in a while consumed by your own sadness Pat. Let the tears out somehow, and feel its healing effects on you right away. It relaxes your breathing & clears up your lungs & heart. So don't be afraid to feel the sadness once in a while, and don't try to force yourself to laugh out of some kind of panic that you may be doing yourself harm by being sad, or what not! Now i'm going to shut up :p"
Wallander,11/19/08,3:15pm,"You know what, i should be the LAST person in here who should be talking about ""taking better care of yourself""! The TRUTH is that NOBODY is good at this. We ALL sabotage or compromise ourselves one way or another, in our lives. Maybe there is a lesson in that. Can we ever bring ourselves to TRUELY believing that we ALREADY HAVE WHAT WE NEED in our own lives?"
Wallander,11/19/08,2:10pm,"To hear you say that it makes you cry to say that little sentence, stings me DEEP in the heart Pat...mostly because of your own sadness! But you need to take it as a warning to you, to be good to yourself, and to try to do ALL the things that agree with your system. No more grief, aggravations, anger, not even envy or jealousy...no more trying to improve something by STERN discipline[at least not for the time being]...ONLY allow yourself to feel peace, happiness & simple joy! And yes, prayers DO help, because God is VERY REAL! You don't need to take this literally, but i wished i was somehow living nearby you, so that i could meet you once in a while, and we could just hang out & have fun, & watch the stars at night...or whatever that feels right in the moment --even if it's just something as ""boring"" as sitting on the sofa & not-talking to each other!!! And allow me to be a little ANGRY with you, because i don't know who else to be angry at right now..i just feel like punching somebody! LOL (ok, the last part may have been slightly exagerated, but the anger is REAL). You can ask Amanda for my email addr., if you feel i can be of any help Pat?! I will post some more thoughts in that regard later on..."
Pat,11/19/08,11:34am,"Wallander, you are so rotten! Even in this instance you can make me laugh(rather you are being sarcastic or not). All of my ""ghost friends"", I told my family part of it(my mom and daughter and sister have physical problems, also. I don't want to add to it). It seems more scarier putting it in here, because the world can read it. I don't want it to seem so finalized. Do all of you remember when I typed in about not feeling good and that something just didn't feel right and I was experiencing some different symptoms? It had been happening for awhile, but I just shrugged it off and ignored them, until there was too much going on. Well, my heart is dying. Damn! That little sentence makes me cry! Nothing was wrong with my heart last year(at least what the doctors say. I have my doubts now). I had started Weight Watchers almost a year ago. I was losing weight really good, then all of a sudden, no matter how close I stuck to it, the weight was coming back on. I have weight on me, but not huge or morbid. I got depressed over the gains and quit. I only eat fast food maybe 3 or 4 times a year(a hamburger, not fries), because I really don't like fast food. I don't like restaurants. It has always bugged my family(in a cute way), that I would very rarely go out to eat with them. I am a very, very picky eater, always have been since I was a kid. When I finally went to see my doctor, she told me I was gathering fluids and put me on a water pill. My blood pressure was out of control, my doctor kinda took it serious, but not. Even though I know it is serious. Most days it would be between 194/99 all the way to 216/136. Now my heart rate is high and it is having a hard time pumping. I take A LOT of blood pressure meds., too. My trigicerides are good, I have never had high cholesterol. I have been under a lot of stress the past couple of years, but who hasn't? The doctor believes I have been having tia's(the tiny strokes), also. I'll find out about that pretty soon. I don't want to be put in the hospital, so I told them NO. See, I am just a mess right now and I have to say I am scared to death(ignore the pun). BUT I believe in miracles, I have experienced many miracles my whole life. I refuse to go down without a battle. I believe in prayer and good spells, so send them my way."
Wallander,11/19/08,9:12am,Oh well never mind Pat. I didnt mean to stick my nose into other ppl's privacy. I thought it was something serious. Pewww. :p
Tigger Bente,11/19/08,1:55am,"Hi Pat Is ok hon, iВґm also a tigress so tiger aint much off. its a compliment. So Thanx pat xoxoxxoxoxox tigger"
Wallander,11/18/08,5:24pm,"When you're done reading this comment Pat, i want you to immediately hit the ""Add Comments"" button , and tell us what it is your Dr. told you!!!?? Thanks! : )"
Pat,11/18/08,2:22pm,"Thanks, Ed. I have typed in and erased dozens of times since yesterday wanting to tell everyone the doctor's results of one thing wrong with me. But I can't seem to get it out yet. I'm still in shock."
Ed,11/18/08,11:48am,"Hello everyone! Hey Pat-----Welcome back! I don't donate because most organizations use most of the money for ""administration costs"" What the hell is administration costs.....You paying a salary or two to some people. I believe in taking care of my own first, then investigating a group or groups before I decide to give them any of my hard earned money. Most of the bums on the street live in the streets by choice, and could work if they wanted to. They choose not to because some nice person or persons will come by and take care of them. I never give to a panhandler. I usually tell them to get a job. :)"
Pat,11/18/08,10:21am,"If someone has a sign ""will work for food"", I don't see anything wrong with stopping at a store or fast food place and take food back to them. I wouldn't give them the money, either. I would never bring anyone like that to my house, because many of them are really sick in their minds and you never know if they would come back sometime and steal from you or rape or beat or even kill you. This one guy that I have seen in many different areas has a cooler with ice in it and sells small Gatorades and small Zephyrhills water for $1.00 in the spring and summer(I haven't seen him around since it has been really chilly or cold). I always buy a water from him. I asked him how much money does he make in one day and he said around $35.00-$40.00. He was an older man and he had a hobble when he walked. He said he was a Viet Nam vet. One day when it was so hot, I gave him a couple of dollars for one water and he very nicely got upset and said he was not bumming. I knew then that I had insulted him. I told him I was sorry and didn't mean it that way at all. I just wanted to do that for him, because he wasn't bumming. Now those people that catch you in the parking lot going in a store or coming out and bum for change...NO WAY would I give them money. I can tell by looking at them that they are drunks, drug addicts or whatever. I tell them to get away from me and leave me alone or when I see them coming my way I yell NO. They know and then they go through the parking lot and start hitting other people up. This one man one time was such a practiced con he wore a suit and tie and carried a brief case. I still knew he was just bumming. He gave me this sob story that his wife's car broke down and she couldn't pick him up and he needed a taxi to take him home. I told him he was lying to me and go away, he quit talking and I watched him go from person to person. Some fell for it and some didn't. I refuse to help a drunk or drug addict that needs more booze or drugs. Several years ago I gave a few dollars to this one guy and I told him to go get him something to eat, he said he would. I pulled away and came back around so he wouldn't see me and he went straight in to a liquor store. Once in a blue moon I will have a strong push to give someone a few bucks and I just know it isn't being wasted."
Milkshake,11/18/08,8:57am,LMAO so hard Pat! LOL agree........this is boring. Hey? Does chump change to bum on the streets count as charity?
Pat,11/18/08,8:24am,"Is it just me? I know donations are important, but am I the only one that thinks this is boring?"
Milkshake,11/17/08,6:57pm,"I give whatever I can to charity. Right now I am a stiudent (full time). But once I complete my curriculum and get the job i want, I will donate alot more to charity."
Pat,11/17/08,2:36pm,"Tigger Bente, sorry I spelled your name Tiger."
Pat,11/17/08,12:23pm,"Insider, great info. That is why I would never donate to just any charity, because I know a lot goes in the big guy's pocket. I give my money where I know it's going for what it says. I still donate a little now and I can't go to nursing homes now(because of my health). But miracles do happen! Gamo-Pressure, the freemasons and the illuminati have been around for over 200 years. It has been building ever since. It is getting so big world-wide now that people are not afraid to show what they worship(and it's not the money, either). This planet is fast becoming a one world government. Some still thinks it isn't real, but that's okay. Everyone has the right to believe or not believe anything at all. Bam Bam, that was so sweet what you did and you got blessed for it."
Bam Bam,11/17/08,9:01am,"I've always tried to give what I can. I remember one Christmas I had nothing, broke single mom...I was praying that I would get some money together to buy presents. I was barely making ends meet and took a part time job as a cook at a bar. During the lunch rush I always took my little one with me. I know it sounds bad....but everyone knew us there and it was a upper class neighborhood and my little man sat at watched Nickelodeon while my best friend who managed the bar watched him. Well, when I was a kid I used to put my wishes on those trees at the malls for needy families. So this one year I prayed and said if I could just get the moeny together I would buy a great gift for another child as well. So, a few days before Christmas...all the guys that used to come into the bar during lunch...came in this one night and they all started giving me checks and saying Merry Christmas. I cried in the kitchen behind the shelves I was so touched. I finally had the extra money for Christmas and I went to Toys R Us and found this great little computer learning toy for kids...and IT WAS ON SALE! An extra cool toy and it cost less that day. So, I bought it and put it in the Marines Toys For Tots box. I kept my promise and not only saw God's grace that year but the Godlieness in men. So, this year although we don't have much...I donated $10 to an animal shelter and sold Entertainments books for a Golden Retriever Rescue. It wasn't too bad and we made a little bit of money for them. My husband and I also decided that since the food shelters are running dangerously low on food that we're going to spend lightly on presents this year and donate more food to needy families. It wasn't that long ago that we were no different. It's kind of funny, we drove past a used items store and this god awful couch was for sale. Well, when we moved back to the US we had nothing and the job I came here for fell through. We had to laugh because we were so broke and without furniture for almost a year and I told him if we were still in that boat we be thinking that was the best damn couch we'd every seen! I'll never forget where I've been and never forget that others are still there. Happy Thanksgiving to Everyone!"
Gamo_Pressure,11/17/08,8:18am,"I give out about 5% of my annual income today. I was once very poor and I know from experience just how crushing it could be to one's own self esteem when not only you are let down when asking for a tiny contribution from people, but also you and your whole character and your whole being are being judged by them, as if having money somehow qualifies you to judge other people like the God Almighty Himself. I was watching a rather interesting documentary on the youtube about a few of the hottest names in the Hip Hop industry i.e. Jay Z, Kanye West, Naz, Dr. Dre, etc.. and when you look at many of their press photos, you can see how they always like to make the Masonic ""left eye"" pose, which you see in the $1 bills. It is basically meant to symbolize the ""all seeing eye"" from the perspective of power and financial wealth! It is quite a disturbing thought that people today are led to believe that they have the ability to ""see"" life thru the eyes of the God Almighty, only by accumulating wealth. The humanity gets only poorer and poorer if more and more people worshiped the mammon."
Insider,11/17/08,7:19am,"I'm broke - I can't donate. I'm an 'insider' in the charity industry as well: I work for a small graphic design firm (as a designer) owned by a much larger marketing company that markets 'campaigns' (an attempt to gain donations within a window of time) for non-profit & not-for-profit organizations. These are veterans, law enforcement, firefighters/EMTs, health charities, Jaycees etc organizations. This is when you get telemarketed or directly-mailed brochures & other info about the organization that asks you to donate. My company is not doing well because people aren't donating much - thus my hourly wage is next to nothing and barely enough to live off of. I'd love to get a different, better, more stable job or change careers, but the economy is really scary-bad now. ----All I can say is (as an 'insider' per se), if a person wants to consider donating... DO YOUR HOMEWORK. Call your Better Business Bureau and ask if they are in 'good standing'. That piece of info is supposed to come FREE because it's separate from ordering a report. Some charities give way way too much of the money (like 90%) to fund their top officers' salaries, then do next to nothing to better your local communities or problem-solve. I hate to point fingers, but veterans organizations frequently have this problem, (which is really sad, because as far as I'm concerned our veterans deserve ALL of the donations for the work they've done.) The BBB can sometimes get you the percentage rates of how much of that money is given to the charity or how it's used. ---There is another place you can often go to in your (American) State. Often your State's Attorney General or Secretary of State's Office (or some variation of that name) is in charge of that info. Sometimes the info is even free of charge! Some charities are not registered with the State you are living in - which may or may not be required by law in your state. Some states don't even have an official registry office, while others, like Colorado, are huge sticklers, requiring all info to be easily disclosed in public. So if your state REQUIRES that a charity must be registered with them (ie the charity will have an official state registration number and/or Federal tax ID on file) and if the charity doesn't have this filed - then don't give to them. It's a red flag! They are likely filed as 'bad standing' with BBB too. If the BBB has not heard of the charity you inquire about, then they are automatically given a 'bad' rating until they can send someone to investigate. Lastly, if it means a lot to you, purchasing official reports on the charities you are interested in, although a bit pricey, can also save you future headaches. I hope this insider info can help you all."
Pat,11/17/08,5:57am,"Tiger Bente and Nadia, I agree with both of you. When in school, it is hard to give money or donate. Maybe once a week donate yourself at a homeless shelter or something. I have been in poverty before and at one point my kids and I were homeless and travelled with a carnival. Yes, I was a carnie at one time. I have done some really odd jobs to put food on the table. My daughter said she remembers at one time when they were young when I only had enough food to feed them and I never ate. I looked really, really bad. During this time now, I was giving more than 10%. Times have been so tough, I try to give 1%-5%. When I was well, I would give of myself, now I can't even do that."
Nadia,11/17/08,5:31am,"My little income does not match my husbands, but I give so much out of my check because, I know how hard life is when you are alone, cold and hungry. Now I have a more disposable income that I don't need to always just waste on frivolties. Without family,there was a long period in my life where I needed help. So I understand poverty deeply..."
Tigger Bente,11/17/08,12:58am,"As a Student u aint got much to give to charity, so all in all 1% of almost nothing is like a LOT. Consider as student u r mostly a charity case urself."
