table_id,target_column,annotation_id
GitTables_196700,3,http://dbpedia.org/ontology/result
GitTables_28315,2,http://dbpedia.org/ontology/area
GitTables_30776,5,http://dbpedia.org/ontology/road
GitTables_82025,0,http://dbpedia.org/ontology/id
GitTables_25352,2,http://dbpedia.org/ontology/note
GitTables_502,0,http://dbpedia.org/ontology/category
GitTables_126113,3,http://dbpedia.org/ontology/type
GitTables_14049,1,http://dbpedia.org/ontology/code
GitTables_173555,0,http://dbpedia.org/ontology/id
GitTables_327,19,http://dbpedia.org/ontology/endDate
GitTables_36517,0,http://dbpedia.org/ontology/time
GitTables_40050,3,http://dbpedia.org/ontology/department
GitTables_21968,0,http://dbpedia.org/ontology/id
GitTables_168185,1,http://dbpedia.org/ontology/id
GitTables_159986,1,http://dbpedia.org/ontology/age
GitTables_182734,10,http://dbpedia.org/ontology/period
GitTables_159449,3,http://dbpedia.org/ontology/startDate
GitTables_33204,5,http://dbpedia.org/ontology/day
GitTables_4147,2,http://dbpedia.org/ontology/country
GitTables_128553,7,http://dbpedia.org/ontology/price
GitTables_9583,0,http://dbpedia.org/ontology/id
GitTables_34122,7,http://dbpedia.org/ontology/state
GitTables_15577,2,http://dbpedia.org/ontology/value
GitTables_33526,0,http://dbpedia.org/ontology/id
GitTables_119978,2,http://dbpedia.org/ontology/id
GitTables_21967,9,http://dbpedia.org/ontology/created
GitTables_174237,2,http://dbpedia.org/ontology/name
GitTables_17502,7,http://dbpedia.org/ontology/postalCode
GitTables_58234,0,http://dbpedia.org/ontology/id
GitTables_164093,5,http://dbpedia.org/ontology/state
GitTables_33944,0,http://dbpedia.org/ontology/id
GitTables_76135,36,http://dbpedia.org/ontology/frequency
GitTables_132882,21,http://dbpedia.org/ontology/name
GitTables_190325,29,http://dbpedia.org/ontology/description
GitTables_119787,0,http://dbpedia.org/ontology/county
GitTables_99461,2,http://dbpedia.org/ontology/description
GitTables_129206,1,http://dbpedia.org/ontology/name
GitTables_56603,0,http://dbpedia.org/ontology/rank
GitTables_148821,1,http://dbpedia.org/ontology/age
GitTables_2849,8,http://dbpedia.org/ontology/season
GitTables_63386,1,http://dbpedia.org/ontology/id
GitTables_119899,2,http://dbpedia.org/ontology/description
GitTables_9876,3,http://dbpedia.org/ontology/name
GitTables_61127,0,http://dbpedia.org/ontology/id
GitTables_36672,3,http://dbpedia.org/ontology/name
GitTables_141849,1,http://dbpedia.org/ontology/name
GitTables_153350,2,http://dbpedia.org/ontology/date
GitTables_135385,5,http://dbpedia.org/ontology/max
GitTables_5149,7,http://dbpedia.org/ontology/id
GitTables_144,0,http://dbpedia.org/ontology/country
GitTables_85887,1,http://dbpedia.org/ontology/class
GitTables_205545,5,http://dbpedia.org/ontology/type
GitTables_1655,0,http://dbpedia.org/ontology/id
GitTables_103586,17,http://dbpedia.org/ontology/comment
GitTables_34243,13,http://dbpedia.org/ontology/title
GitTables_15071,24,http://dbpedia.org/ontology/id
GitTables_826,0,http://dbpedia.org/ontology/id
GitTables_92143,0,http://dbpedia.org/ontology/id
GitTables_34787,1,http://dbpedia.org/ontology/time
GitTables_112820,19,http://dbpedia.org/ontology/title
GitTables_74958,8,http://dbpedia.org/ontology/type
GitTables_48496,6,http://dbpedia.org/ontology/score
GitTables_5309,1,http://dbpedia.org/ontology/id
GitTables_54649,5,http://dbpedia.org/ontology/rating
GitTables_3564,0,http://dbpedia.org/ontology/rank
GitTables_180800,0,http://dbpedia.org/ontology/id
GitTables_63889,1,http://dbpedia.org/ontology/number
GitTables_127016,0,http://dbpedia.org/ontology/date
GitTables_116249,1,http://dbpedia.org/ontology/name
GitTables_161406,14,http://dbpedia.org/ontology/source
GitTables_19511,6,http://dbpedia.org/ontology/description
GitTables_1968,2,http://dbpedia.org/ontology/time
GitTables_117103,8,http://dbpedia.org/ontology/sex
GitTables_25712,13,http://dbpedia.org/ontology/gender
GitTables_150684,0,http://dbpedia.org/ontology/id
GitTables_122600,4,http://dbpedia.org/ontology/party
GitTables_8880,7,http://dbpedia.org/ontology/comment
GitTables_87104,0,http://dbpedia.org/ontology/id
GitTables_108494,1,http://dbpedia.org/ontology/description
GitTables_831,13,http://dbpedia.org/ontology/length
GitTables_190091,0,http://dbpedia.org/ontology/id
GitTables_126834,1,http://dbpedia.org/ontology/name
GitTables_195778,1,http://dbpedia.org/ontology/id
GitTables_29779,6,http://dbpedia.org/ontology/endDate
GitTables_104044,6,http://dbpedia.org/ontology/species
GitTables_37081,0,http://dbpedia.org/ontology/id
GitTables_126947,13,http://dbpedia.org/ontology/state
GitTables_39192,7,http://dbpedia.org/ontology/company
GitTables_31928,1,http://dbpedia.org/ontology/name
GitTables_27574,3,http://dbpedia.org/ontology/description
GitTables_37168,8,http://dbpedia.org/ontology/species
GitTables_135904,6,http://dbpedia.org/ontology/city
GitTables_73008,6,http://dbpedia.org/ontology/start
GitTables_109455,0,http://dbpedia.org/ontology/description
GitTables_55828,0,http://dbpedia.org/ontology/id
GitTables_149158,0,http://dbpedia.org/ontology/id
GitTables_55294,0,http://dbpedia.org/ontology/id
GitTables_133594,0,http://dbpedia.org/ontology/id
GitTables_5413,0,http://dbpedia.org/ontology/id
GitTables_66399,5,http://dbpedia.org/ontology/rank
GitTables_21579,0,http://dbpedia.org/ontology/code
GitTables_202345,4,http://dbpedia.org/ontology/value
GitTables_13080,14,http://dbpedia.org/ontology/source
GitTables_42854,5,http://dbpedia.org/ontology/code
GitTables_147174,15,http://dbpedia.org/ontology/releaseDate
GitTables_96385,0,http://dbpedia.org/ontology/id
GitTables_142892,2,http://dbpedia.org/ontology/road
GitTables_5967,0,http://dbpedia.org/ontology/id
GitTables_142129,0,http://dbpedia.org/ontology/name
GitTables_11149,30,http://dbpedia.org/ontology/state
GitTables_160273,3,http://dbpedia.org/ontology/date
GitTables_94944,7,http://dbpedia.org/ontology/category
GitTables_123691,1,http://dbpedia.org/ontology/name
GitTables_13026,2,http://dbpedia.org/ontology/party
GitTables_24662,0,http://dbpedia.org/ontology/id
GitTables_206780,0,http://dbpedia.org/ontology/id
GitTables_48285,0,http://dbpedia.org/ontology/id
GitTables_112881,4,http://dbpedia.org/ontology/address
GitTables_8541,4,http://dbpedia.org/ontology/field
GitTables_12915,1,http://dbpedia.org/ontology/id
GitTables_61774,0,http://dbpedia.org/ontology/description
GitTables_203499,5,http://dbpedia.org/ontology/series
GitTables_33221,6,http://dbpedia.org/ontology/country
GitTables_104052,5,http://dbpedia.org/ontology/type
GitTables_133762,3,http://dbpedia.org/ontology/age
GitTables_28433,5,http://dbpedia.org/ontology/role
GitTables_7431,3,http://dbpedia.org/ontology/time
GitTables_28619,1,http://dbpedia.org/ontology/name
GitTables_122568,6,http://dbpedia.org/ontology/prefix
GitTables_196360,3,http://dbpedia.org/ontology/date
GitTables_66379,0,http://dbpedia.org/ontology/country
GitTables_118421,2,http://dbpedia.org/ontology/name
GitTables_55933,2,http://dbpedia.org/ontology/value
GitTables_59129,2,http://dbpedia.org/ontology/state
GitTables_168772,1,http://dbpedia.org/ontology/id
GitTables_169556,1,http://dbpedia.org/ontology/date
GitTables_3741,5,http://dbpedia.org/ontology/description
GitTables_47830,1,http://dbpedia.org/ontology/type
GitTables_57766,3,http://dbpedia.org/ontology/score
GitTables_25029,1,http://dbpedia.org/ontology/value
GitTables_181323,0,http://dbpedia.org/ontology/id
GitTables_85887,15,http://dbpedia.org/ontology/source
GitTables_6878,2,http://dbpedia.org/ontology/order
GitTables_1476,0,http://dbpedia.org/ontology/id
GitTables_66425,2,http://dbpedia.org/ontology/time
GitTables_63398,22,http://dbpedia.org/ontology/model
GitTables_74763,13,http://dbpedia.org/ontology/value
GitTables_44068,5,http://dbpedia.org/ontology/species
GitTables_7212,0,http://dbpedia.org/ontology/address
GitTables_17078,1,http://dbpedia.org/ontology/description
GitTables_13744,12,http://dbpedia.org/ontology/race
GitTables_20462,3,http://dbpedia.org/ontology/type
GitTables_70489,1,http://dbpedia.org/ontology/day
GitTables_178085,0,http://dbpedia.org/ontology/id
GitTables_147152,0,http://dbpedia.org/ontology/id
GitTables_22905,1,http://dbpedia.org/ontology/name
GitTables_79643,0,http://dbpedia.org/ontology/id
GitTables_4756,8,http://dbpedia.org/ontology/price
GitTables_28492,3,http://dbpedia.org/ontology/description
GitTables_198293,1,http://dbpedia.org/ontology/title
GitTables_40860,11,http://dbpedia.org/ontology/type
GitTables_114519,5,http://dbpedia.org/ontology/status
GitTables_29784,2,http://dbpedia.org/ontology/name
GitTables_68431,1,http://dbpedia.org/ontology/title
GitTables_91898,3,http://dbpedia.org/ontology/region
GitTables_16457,17,http://dbpedia.org/ontology/description
GitTables_166651,0,http://dbpedia.org/ontology/id
GitTables_114056,2,http://dbpedia.org/ontology/type
GitTables_101188,0,http://dbpedia.org/ontology/id
GitTables_196854,2,http://dbpedia.org/ontology/location
GitTables_17979,2,http://dbpedia.org/ontology/type
GitTables_146814,2,http://dbpedia.org/ontology/description
GitTables_19043,8,http://dbpedia.org/ontology/version
GitTables_115460,4,http://dbpedia.org/ontology/comment
GitTables_37657,4,http://dbpedia.org/ontology/state
GitTables_139083,6,http://dbpedia.org/ontology/population
GitTables_65794,7,http://dbpedia.org/ontology/description
GitTables_46968,4,http://dbpedia.org/ontology/description
GitTables_170393,0,http://dbpedia.org/ontology/id
GitTables_30580,0,http://dbpedia.org/ontology/id
GitTables_127446,7,http://dbpedia.org/ontology/id
GitTables_124828,5,http://dbpedia.org/ontology/area
GitTables_2,19,http://dbpedia.org/ontology/note
GitTables_166533,1,http://dbpedia.org/ontology/filename
GitTables_1771,2,http://dbpedia.org/ontology/rank
GitTables_48137,2,http://dbpedia.org/ontology/species
GitTables_148557,6,http://dbpedia.org/ontology/definition
GitTables_117691,5,http://dbpedia.org/ontology/age
GitTables_58675,12,http://dbpedia.org/ontology/notes
GitTables_185575,23,http://dbpedia.org/ontology/id
GitTables_56345,1,http://dbpedia.org/ontology/name
GitTables_22112,8,http://dbpedia.org/ontology/countryCode
GitTables_16188,13,http://dbpedia.org/ontology/elevation
GitTables_15798,1,http://dbpedia.org/ontology/region
GitTables_3105,1,http://dbpedia.org/ontology/name
GitTables_587,2,http://dbpedia.org/ontology/name
GitTables_146755,0,http://dbpedia.org/ontology/name
GitTables_28302,2,http://dbpedia.org/ontology/title
GitTables_262,3,http://dbpedia.org/ontology/endDate
GitTables_16387,3,http://dbpedia.org/ontology/day
GitTables_161434,1,http://dbpedia.org/ontology/name
GitTables_10083,20,http://dbpedia.org/ontology/abstract
GitTables_191572,0,http://dbpedia.org/ontology/id
GitTables_28228,1,http://dbpedia.org/ontology/field
GitTables_74572,2,http://dbpedia.org/ontology/description
GitTables_84877,2,http://dbpedia.org/ontology/state
GitTables_48552,1,http://dbpedia.org/ontology/definition
GitTables_70484,1,http://dbpedia.org/ontology/id
GitTables_148557,7,http://dbpedia.org/ontology/category
GitTables_91587,10,http://dbpedia.org/ontology/party
GitTables_152262,20,http://dbpedia.org/ontology/notes
GitTables_175431,0,http://dbpedia.org/ontology/name
GitTables_255,11,http://dbpedia.org/ontology/id
GitTables_19369,10,http://dbpedia.org/ontology/id
GitTables_112810,12,http://dbpedia.org/ontology/code
GitTables_74389,4,http://dbpedia.org/ontology/source
GitTables_138155,1,http://dbpedia.org/ontology/name
GitTables_93657,1,http://dbpedia.org/ontology/state
GitTables_23651,2,http://dbpedia.org/ontology/code
GitTables_69899,1,http://dbpedia.org/ontology/id
GitTables_36215,12,http://dbpedia.org/ontology/name
GitTables_34243,10,http://dbpedia.org/ontology/period
GitTables_78495,10,http://dbpedia.org/ontology/country
GitTables_5537,0,http://dbpedia.org/ontology/id
GitTables_2383,18,http://dbpedia.org/ontology/notes
GitTables_106684,4,http://dbpedia.org/ontology/population
GitTables_70268,6,http://dbpedia.org/ontology/description
GitTables_24037,1,http://dbpedia.org/ontology/type
GitTables_8285,0,http://dbpedia.org/ontology/id
GitTables_178134,4,http://dbpedia.org/ontology/date
GitTables_128678,1,http://dbpedia.org/ontology/max
GitTables_181877,3,http://dbpedia.org/ontology/code
GitTables_60429,19,http://dbpedia.org/ontology/alias
GitTables_188037,1,http://dbpedia.org/ontology/position
GitTables_10505,0,http://dbpedia.org/ontology/id
GitTables_13584,1,http://dbpedia.org/ontology/name
GitTables_30983,9,http://dbpedia.org/ontology/class
GitTables_139313,2,http://dbpedia.org/ontology/state
GitTables_37304,6,http://dbpedia.org/ontology/height
GitTables_157326,1,http://dbpedia.org/ontology/name
GitTables_66477,0,http://dbpedia.org/ontology/name
GitTables_128138,2,http://dbpedia.org/ontology/name
GitTables_133369,3,http://dbpedia.org/ontology/startDate
GitTables_128377,0,http://dbpedia.org/ontology/name
GitTables_71425,3,http://dbpedia.org/ontology/type
GitTables_36659,9,http://dbpedia.org/ontology/countryCode
GitTables_23610,0,http://dbpedia.org/ontology/id
GitTables_159449,6,http://dbpedia.org/ontology/endDate
GitTables_77480,6,http://dbpedia.org/ontology/population
GitTables_50924,1,http://dbpedia.org/ontology/name
GitTables_37779,1,http://dbpedia.org/ontology/name
GitTables_72355,2,http://dbpedia.org/ontology/type
GitTables_17932,8,http://dbpedia.org/ontology/price
GitTables_117063,6,http://dbpedia.org/ontology/role
GitTables_88933,8,http://dbpedia.org/ontology/id
GitTables_43152,35,http://dbpedia.org/ontology/start
GitTables_13574,2,http://dbpedia.org/ontology/title
GitTables_164093,0,http://dbpedia.org/ontology/elevation
GitTables_61360,0,http://dbpedia.org/ontology/time
GitTables_36520,7,http://dbpedia.org/ontology/price
GitTables_32258,2,http://dbpedia.org/ontology/id
GitTables_112153,11,http://dbpedia.org/ontology/status
GitTables_39475,0,http://dbpedia.org/ontology/id
GitTables_55283,10,http://dbpedia.org/ontology/gender
GitTables_126834,2,http://dbpedia.org/ontology/type
GitTables_185810,2,http://dbpedia.org/ontology/name
GitTables_93596,0,http://dbpedia.org/ontology/id
GitTables_129309,1,http://dbpedia.org/ontology/model
GitTables_59214,1,http://dbpedia.org/ontology/id
GitTables_194993,5,http://dbpedia.org/ontology/created
GitTables_27682,3,http://dbpedia.org/ontology/created
GitTables_11721,8,http://dbpedia.org/ontology/id
GitTables_67334,3,http://dbpedia.org/ontology/position
GitTables_137151,1,http://dbpedia.org/ontology/name
GitTables_166396,10,http://dbpedia.org/ontology/id
GitTables_13213,1,http://dbpedia.org/ontology/name
GitTables_89502,0,http://dbpedia.org/ontology/id
GitTables_14636,4,http://dbpedia.org/ontology/description
GitTables_24175,2,http://dbpedia.org/ontology/field
GitTables_161802,13,http://dbpedia.org/ontology/price
GitTables_69573,14,http://dbpedia.org/ontology/comment
GitTables_158107,1,http://dbpedia.org/ontology/id
GitTables_158996,2,http://dbpedia.org/ontology/abstract
GitTables_92649,0,http://dbpedia.org/ontology/id
GitTables_30073,0,http://dbpedia.org/ontology/name
GitTables_82,0,http://dbpedia.org/ontology/season
GitTables_204339,0,http://dbpedia.org/ontology/county
GitTables_37427,1,http://dbpedia.org/ontology/value
GitTables_119310,0,http://dbpedia.org/ontology/id
GitTables_74763,3,http://dbpedia.org/ontology/description
GitTables_166640,2,http://dbpedia.org/ontology/name
GitTables_80,0,http://dbpedia.org/ontology/id
GitTables_1089,0,http://dbpedia.org/ontology/id
GitTables_138312,12,http://dbpedia.org/ontology/version
GitTables_88938,0,http://dbpedia.org/ontology/number
GitTables_14681,18,http://dbpedia.org/ontology/start
GitTables_110390,4,http://dbpedia.org/ontology/region
GitTables_52965,18,http://dbpedia.org/ontology/tag
GitTables_153121,2,http://dbpedia.org/ontology/description
GitTables_146622,0,http://dbpedia.org/ontology/id
GitTables_5886,3,http://dbpedia.org/ontology/description
GitTables_201572,1,http://dbpedia.org/ontology/title
GitTables_145750,2,http://dbpedia.org/ontology/region
GitTables_72200,6,http://dbpedia.org/ontology/id
GitTables_13225,0,http://dbpedia.org/ontology/description
GitTables_33845,29,http://dbpedia.org/ontology/status
GitTables_116394,7,http://dbpedia.org/ontology/value
GitTables_76416,1,http://dbpedia.org/ontology/name
GitTables_63168,0,http://dbpedia.org/ontology/id
GitTables_3891,0,http://dbpedia.org/ontology/id
GitTables_115853,1,http://dbpedia.org/ontology/title
GitTables_183820,10,http://dbpedia.org/ontology/description
GitTables_76175,0,http://dbpedia.org/ontology/state
GitTables_29808,2,http://dbpedia.org/ontology/value
GitTables_99694,0,http://dbpedia.org/ontology/address
GitTables_105,0,http://dbpedia.org/ontology/id
GitTables_113174,2,http://dbpedia.org/ontology/region
GitTables_65725,3,http://dbpedia.org/ontology/topic
GitTables_8929,19,http://dbpedia.org/ontology/city
GitTables_36440,2,http://dbpedia.org/ontology/name
GitTables_72418,14,http://dbpedia.org/ontology/title
GitTables_29568,4,http://dbpedia.org/ontology/type
GitTables_46767,23,http://dbpedia.org/ontology/zipCode
GitTables_167613,0,http://dbpedia.org/ontology/id
GitTables_78495,1,http://dbpedia.org/ontology/gender
GitTables_10050,0,http://dbpedia.org/ontology/id
GitTables_9725,6,http://dbpedia.org/ontology/id
GitTables_130165,2,http://dbpedia.org/ontology/party
GitTables_2150,4,http://dbpedia.org/ontology/start
GitTables_132194,6,http://dbpedia.org/ontology/id
GitTables_154381,1,http://dbpedia.org/ontology/id
GitTables_92622,7,http://dbpedia.org/ontology/class
GitTables_56817,10,http://dbpedia.org/ontology/notes
GitTables_8584,17,http://dbpedia.org/ontology/source
GitTables_193474,7,http://dbpedia.org/ontology/race
GitTables_4590,0,http://dbpedia.org/ontology/population
GitTables_168988,9,http://dbpedia.org/ontology/state
GitTables_81352,6,http://dbpedia.org/ontology/name
GitTables_92782,9,http://dbpedia.org/ontology/notes
GitTables_148397,1,http://dbpedia.org/ontology/name
GitTables_74566,2,http://dbpedia.org/ontology/category
GitTables_156264,0,http://dbpedia.org/ontology/id
GitTables_150912,5,http://dbpedia.org/ontology/name
GitTables_17788,4,http://dbpedia.org/ontology/name
GitTables_29497,4,http://dbpedia.org/ontology/min
GitTables_38788,0,http://dbpedia.org/ontology/id
GitTables_8054,6,http://dbpedia.org/ontology/order
GitTables_24924,3,http://dbpedia.org/ontology/name
GitTables_122803,3,http://dbpedia.org/ontology/country
GitTables_5081,0,http://dbpedia.org/ontology/type
GitTables_158920,0,http://dbpedia.org/ontology/id
GitTables_62802,6,http://dbpedia.org/ontology/topic
GitTables_7429,0,http://dbpedia.org/ontology/id
GitTables_19261,0,http://dbpedia.org/ontology/id
GitTables_148061,7,http://dbpedia.org/ontology/description
GitTables_164917,5,http://dbpedia.org/ontology/project
GitTables_178797,2,http://dbpedia.org/ontology/code
GitTables_21412,0,http://dbpedia.org/ontology/id
GitTables_117666,11,http://dbpedia.org/ontology/zipCode
GitTables_116320,8,http://dbpedia.org/ontology/year
GitTables_28039,0,http://dbpedia.org/ontology/id
GitTables_45136,1,http://dbpedia.org/ontology/code
GitTables_86453,23,http://dbpedia.org/ontology/min
GitTables_146310,1,http://dbpedia.org/ontology/area
GitTables_196293,1,http://dbpedia.org/ontology/description
GitTables_17945,2,http://dbpedia.org/ontology/state
GitTables_205948,0,http://dbpedia.org/ontology/date
GitTables_137763,1,http://dbpedia.org/ontology/name
GitTables_156614,4,http://dbpedia.org/ontology/time
GitTables_3687,16,http://dbpedia.org/ontology/height
GitTables_147187,10,http://dbpedia.org/ontology/title
GitTables_193150,7,http://dbpedia.org/ontology/id
GitTables_174861,2,http://dbpedia.org/ontology/title
GitTables_153788,1,http://dbpedia.org/ontology/name
GitTables_954,6,http://dbpedia.org/ontology/length
GitTables_2078,5,http://dbpedia.org/ontology/species
GitTables_32494,3,http://dbpedia.org/ontology/weight
GitTables_34243,16,http://dbpedia.org/ontology/id
GitTables_30900,0,http://dbpedia.org/ontology/tag
GitTables_114876,0,http://dbpedia.org/ontology/id
GitTables_28609,2,http://dbpedia.org/ontology/name
GitTables_82105,0,http://dbpedia.org/ontology/id
GitTables_12979,0,http://dbpedia.org/ontology/id
GitTables_21321,6,http://dbpedia.org/ontology/id
GitTables_127888,0,http://dbpedia.org/ontology/name
GitTables_131172,5,http://dbpedia.org/ontology/score
GitTables_41410,0,http://dbpedia.org/ontology/id
GitTables_56342,10,http://dbpedia.org/ontology/notes
GitTables_126575,0,http://dbpedia.org/ontology/year
GitTables_134131,1,http://dbpedia.org/ontology/description
GitTables_160010,1,http://dbpedia.org/ontology/name
GitTables_80416,0,http://dbpedia.org/ontology/id
GitTables_25659,3,http://dbpedia.org/ontology/age
GitTables_178085,19,http://dbpedia.org/ontology/version
GitTables_20699,0,http://dbpedia.org/ontology/id
GitTables_131336,1,http://dbpedia.org/ontology/description
GitTables_146834,4,http://dbpedia.org/ontology/time
GitTables_12986,2,http://dbpedia.org/ontology/category
GitTables_17562,3,http://dbpedia.org/ontology/version
GitTables_16033,0,http://dbpedia.org/ontology/event
GitTables_23617,6,http://dbpedia.org/ontology/description
GitTables_110583,5,http://dbpedia.org/ontology/rating
GitTables_110004,5,http://dbpedia.org/ontology/id
GitTables_199036,1,http://dbpedia.org/ontology/state
GitTables_76728,2,http://dbpedia.org/ontology/category
GitTables_13615,3,http://dbpedia.org/ontology/name
GitTables_17011,7,http://dbpedia.org/ontology/status
GitTables_60429,4,http://dbpedia.org/ontology/field
GitTables_141604,0,http://dbpedia.org/ontology/id
GitTables_32591,0,http://dbpedia.org/ontology/id
GitTables_5458,3,http://dbpedia.org/ontology/description
GitTables_72672,3,http://dbpedia.org/ontology/model
GitTables_60759,0,http://dbpedia.org/ontology/id
GitTables_22057,9,http://dbpedia.org/ontology/language
GitTables_37242,2,http://dbpedia.org/ontology/code
GitTables_48171,2,http://dbpedia.org/ontology/source
GitTables_140620,0,http://dbpedia.org/ontology/id
GitTables_148712,0,http://dbpedia.org/ontology/id
GitTables_185033,1,http://dbpedia.org/ontology/title
GitTables_22057,6,http://dbpedia.org/ontology/number
GitTables_17399,0,http://dbpedia.org/ontology/rank
GitTables_80023,2,http://dbpedia.org/ontology/treatment
GitTables_187044,18,http://dbpedia.org/ontology/id
GitTables_102063,20,http://dbpedia.org/ontology/type
GitTables_46788,5,http://dbpedia.org/ontology/currency
GitTables_22627,1,http://dbpedia.org/ontology/definition
GitTables_27026,2,http://dbpedia.org/ontology/description
GitTables_68269,6,http://dbpedia.org/ontology/address
GitTables_78872,3,http://dbpedia.org/ontology/name
GitTables_178539,0,http://dbpedia.org/ontology/id
GitTables_29038,0,http://dbpedia.org/ontology/id
GitTables_204163,0,http://dbpedia.org/ontology/id
GitTables_753,12,http://dbpedia.org/ontology/title
GitTables_19006,0,http://dbpedia.org/ontology/name
GitTables_204311,4,http://dbpedia.org/ontology/description
GitTables_121327,6,http://dbpedia.org/ontology/width
GitTables_21802,21,http://dbpedia.org/ontology/id
GitTables_69648,3,http://dbpedia.org/ontology/country
GitTables_6809,1,http://dbpedia.org/ontology/end
GitTables_121690,0,http://dbpedia.org/ontology/county
GitTables_110561,3,http://dbpedia.org/ontology/name
GitTables_64708,0,http://dbpedia.org/ontology/id
GitTables_79914,2,http://dbpedia.org/ontology/name
GitTables_38829,1,http://dbpedia.org/ontology/name
GitTables_8853,5,http://dbpedia.org/ontology/genus
GitTables_30064,3,http://dbpedia.org/ontology/name
GitTables_52904,2,http://dbpedia.org/ontology/gender
GitTables_69835,0,http://dbpedia.org/ontology/id
GitTables_79914,12,http://dbpedia.org/ontology/version
GitTables_3272,2,http://dbpedia.org/ontology/code
GitTables_131577,3,http://dbpedia.org/ontology/type
GitTables_88127,10,http://dbpedia.org/ontology/country
GitTables_1903,3,http://dbpedia.org/ontology/year
GitTables_10096,2,http://dbpedia.org/ontology/id
GitTables_113254,47,http://dbpedia.org/ontology/price
GitTables_61719,1,http://dbpedia.org/ontology/name
GitTables_13489,2,http://dbpedia.org/ontology/order
GitTables_93963,8,http://dbpedia.org/ontology/comment
GitTables_80023,3,http://dbpedia.org/ontology/score
GitTables_23698,2,http://dbpedia.org/ontology/name
GitTables_165685,4,http://dbpedia.org/ontology/score
GitTables_70640,1,http://dbpedia.org/ontology/year
GitTables_71526,5,http://dbpedia.org/ontology/state
GitTables_34243,6,http://dbpedia.org/ontology/description
GitTables_83722,4,http://dbpedia.org/ontology/description
GitTables_77362,5,http://dbpedia.org/ontology/name
GitTables_16263,3,http://dbpedia.org/ontology/endDate
GitTables_2279,1,http://dbpedia.org/ontology/code
GitTables_1329,0,http://dbpedia.org/ontology/id
GitTables_207016,7,http://dbpedia.org/ontology/format
GitTables_921,1,http://dbpedia.org/ontology/year
GitTables_63235,3,http://dbpedia.org/ontology/type
GitTables_134869,3,http://dbpedia.org/ontology/year
GitTables_8584,12,http://dbpedia.org/ontology/country
GitTables_32517,0,http://dbpedia.org/ontology/id
GitTables_5483,2,http://dbpedia.org/ontology/title
GitTables_108763,8,http://dbpedia.org/ontology/id
GitTables_2150,5,http://dbpedia.org/ontology/end
GitTables_99135,3,http://dbpedia.org/ontology/state
GitTables_68133,5,http://dbpedia.org/ontology/currency
GitTables_71163,4,http://dbpedia.org/ontology/code
GitTables_20729,5,http://dbpedia.org/ontology/city
GitTables_319,0,http://dbpedia.org/ontology/address
GitTables_7266,12,http://dbpedia.org/ontology/class
GitTables_88127,2,http://dbpedia.org/ontology/season
GitTables_32612,9,http://dbpedia.org/ontology/price
GitTables_10989,3,http://dbpedia.org/ontology/parent
GitTables_8755,0,http://dbpedia.org/ontology/county
GitTables_175502,1,http://dbpedia.org/ontology/id
GitTables_2105,11,http://dbpedia.org/ontology/year
GitTables_166272,9,http://dbpedia.org/ontology/id
GitTables_159781,0,http://dbpedia.org/ontology/county
GitTables_61553,2,http://dbpedia.org/ontology/abbreviation
GitTables_100434,10,http://dbpedia.org/ontology/position
GitTables_10343,18,http://dbpedia.org/ontology/notes
GitTables_74121,4,http://dbpedia.org/ontology/description
GitTables_65116,6,http://dbpedia.org/ontology/city
GitTables_1188,4,http://dbpedia.org/ontology/city
GitTables_13442,0,http://dbpedia.org/ontology/code
GitTables_130165,5,http://dbpedia.org/ontology/description
GitTables_78614,1,http://dbpedia.org/ontology/age
GitTables_59530,1,http://dbpedia.org/ontology/endDate
GitTables_105393,3,http://dbpedia.org/ontology/description
GitTables_73599,5,http://dbpedia.org/ontology/endDate
GitTables_75495,7,http://dbpedia.org/ontology/status
GitTables_123016,12,http://dbpedia.org/ontology/state
GitTables_35901,0,http://dbpedia.org/ontology/county
GitTables_161060,4,http://dbpedia.org/ontology/source
GitTables_16230,4,http://dbpedia.org/ontology/description
GitTables_112238,2,http://dbpedia.org/ontology/name
GitTables_189952,1,http://dbpedia.org/ontology/name
GitTables_133398,0,http://dbpedia.org/ontology/id
GitTables_72837,7,http://dbpedia.org/ontology/description
GitTables_24709,2,http://dbpedia.org/ontology/type
GitTables_184617,3,http://dbpedia.org/ontology/id
GitTables_65456,1,http://dbpedia.org/ontology/location
GitTables_66399,2,http://dbpedia.org/ontology/state
GitTables_205407,1,http://dbpedia.org/ontology/state
GitTables_76728,1,http://dbpedia.org/ontology/title
GitTables_203411,9,http://dbpedia.org/ontology/start
GitTables_22289,0,http://dbpedia.org/ontology/id
GitTables_39340,0,http://dbpedia.org/ontology/id
GitTables_140938,1,http://dbpedia.org/ontology/age
GitTables_32853,0,http://dbpedia.org/ontology/id
GitTables_12654,9,http://dbpedia.org/ontology/author
GitTables_158593,2,http://dbpedia.org/ontology/width
GitTables_50189,11,http://dbpedia.org/ontology/sex
GitTables_30285,3,http://dbpedia.org/ontology/position
GitTables_32190,3,http://dbpedia.org/ontology/notes
GitTables_4192,1,http://dbpedia.org/ontology/id
GitTables_27690,1,http://dbpedia.org/ontology/value
GitTables_40453,16,http://dbpedia.org/ontology/notes
GitTables_67184,0,http://dbpedia.org/ontology/id
GitTables_4798,9,http://dbpedia.org/ontology/id
